"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"30720";0,35;"Fair";"E";"VVS2";66,2;58;738;4,41;4,35;2,9
"46163";0,5;"Premium";"E";"VS2";61,4;59;1746;5,13;5,09;3,14
"45686";0,54;"Ideal";"H";"VVS2";61,1;56;1696;5,23;5,28;3,21
"30630";0,26;"Ideal";"H";"VS1";62,1;56;448;4,13;4,15;2,56
"14208";1,31;"Premium";"I";"VS1";62,8;57;5759;6,98;6,9;4,36
"7475";1;"Premium";"F";"SI1";60,8;59;4234;6,45;6,41;3,91
"10277";1;"Very Good";"D";"SI2";62,8;58;4753;6,33;6,37;3,99
"19610";1,59;"Ideal";"J";"VVS2";60,3;57;8227;7,65;7,58;4,59
"6152";0,93;"Ideal";"E";"SI2";62,1;55;3990;6,27;6,29;3,9
"24441";1,72;"Premium";"H";"SI1";62,4;62;12696;7,63;7,52;4,73
"48858";0,5;"Ideal";"D";"VS1";62,2;54,4;2033;5,07;5,11;3,16
"39285";0,3;"Ideal";"H";"VS2";62,1;57;491;4,27;4,3;2,66
"20929";1,2;"Very Good";"G";"VVS1";60,9;59;9139;6,87;6,79;4,16
"13411";1,18;"Very Good";"H";"SI1";60,1;59;5508;6,83;6,88;4,11
"21056";0,31;"Ideal";"F";"VS2";61,9;55;625;4,31;4,35;2,68
"44200";0,51;"Premium";"D";"SI1";61,6;58;1569;5,12;5,14;3,16
"53028";0,82;"Very Good";"I";"SI1";60,5;58;2602;6,01;6,08;3,66
"51901";0,7;"Very Good";"G";"VS2";61,3;57;2433;5,66;5,7;3,48
"21704";0,27;"Ideal";"G";"VVS1";62,5;56;627;4,15;4,18;2,6
"29894";0,3;"Ideal";"D";"VS2";62;55;710;4,31;4,34;2,68
"9774";0,91;"Ideal";"I";"VVS2";60,6;57;4663;6,25;6,27;3,79
"34590";0,31;"Ideal";"F";"VS1";62,1;56;872;4,35;4,32;2,69
"23297";1,8;"Premium";"J";"VS1";58,2;61;11329;8,07;7,95;4,66
"22313";1,5;"Fair";"G";"SI1";64,5;57;10352;7,15;7,09;4,59
"49185";0,56;"Ideal";"E";"VS1";61,7;57;2075;5,3;5,32;3,27
"15741";1;"Very Good";"G";"VS2";60,8;55;6296;6,46;6,49;3,94
"11627";1,13;"Premium";"H";"SI1";60,9;59;5050;6,79;6,7;4,11
"2909";0,71;"Ideal";"F";"VS1";60,4;57;3284;5,78;5,81;3,5
"33896";0,3;"Premium";"E";"VS2";62;59;844;4,31;4,27;2,66
"19962";1,4;"Premium";"G";"SI1";62,5;58;8511;7,12;7,06;4,43
"39649";0,38;"Very Good";"F";"VVS1";61,7;56;1087;4,63;4,66;2,86
"47097";0,53;"Very Good";"D";"VS2";63,4;55;1825;5,23;5,11;3,28
"50926";0,61;"Premium";"F";"VVS2";63;60;2319;5,35;5,29;3,35
"42999";0,55;"Very Good";"D";"SI2";63,3;56;1368;5,24;5,21;3,31
"51727";0,7;"Good";"F";"SI1";63,2;57;2401;5,62;5,68;3,57
"19450";1,21;"Ideal";"G";"VS2";59,8;57;8097;6,98;6,9;4,15
"37058";0,43;"Ideal";"I";"VVS1";63;56;968;4,86;4,83;3,05
"10639";1,07;"Good";"H";"SI1";58,1;60;4832;6,72;6,78;3,92
"31780";0,42;"Very Good";"E";"SI1";62,5;55;773;4,8;4,83;3,01
"9664";0,9;"Very Good";"E";"VS2";63;57;4643;6,07;6,15;3,85
"20567";1,51;"Ideal";"I";"VS2";62,9;57;8879;7,27;7,23;4,56
"10546";0,97;"Premium";"F";"SI1";59,9;59;4810;6,36;6,39;3,82
"44199";0,51;"Ideal";"D";"SI1";62,4;57;1569;5,09;5,13;3,19
"22769";1,4;"Very Good";"F";"VS2";60;58;10790;7,24;7,29;4,36
"14749";1,14;"Ideal";"H";"VS2";61,7;57;5937;6,73;6,68;4,14
"44984";0,31;"Premium";"G";"SI2";62,3;57;523;4,37;4,33;2,71
"34985";0,34;"Premium";"F";"VS2";62,6;59;880;4,48;4,44;2,79
"28620";0,3;"Very Good";"E";"SI1";63,4;56;675;4,25;4,23;2,69
"22867";1,16;"Ideal";"D";"VS2";61,8;55;10907;6,72;6,75;4,16
"3306";0,8;"Ideal";"F";"VS2";62,7;54;3369;5,95;5,91;3,72
"32008";0,37;"Ideal";"E";"SI1";61,4;56;777;4,65;4,6;2,84
"28807";0,31;"Ideal";"E";"VS1";60,5;60;682;4,37;4,39;2,65
"3731";0,36;"Very Good";"I";"VS1";60,9;61;568;4,58;4,61;2,8
"18049";0,35;"Premium";"E";"SI1";60,8;60;614;4,51;4,57;2,76
"38600";0,53;"Ideal";"I";"SI1";61,5;54;1038;5,22;5,26;3,22
"43640";0,5;"Premium";"F";"VS2";60,6;61;1433;5,13;5,1;3,1
"51849";0,7;"Ideal";"F";"SI1";61,8;55;2423;5,75;5,71;3,54
"39460";0,4;"Very Good";"D";"VVS2";58,3;59;1078;4,88;4,9;2,85
"40901";0,45;"Ideal";"H";"VVS1";61,8;57;1178;4,92;4,95;3,05
"40517";0,44;"Ideal";"I";"VVS1";60,9;56;1145;4,9;4,96;3
"20952";1,2;"Very Good";"G";"VVS2";60,7;60;9169;6,8;6,84;4,14
"47719";0,52;"Ideal";"E";"VS1";61,3;56;1886;5,18;5,22;3,19
"35057";0,47;"Ideal";"I";"VS2";62,1;54;884;4,98;5;3,1
"889";0,7;"Premium";"F";"VS1";59;59;2874;5,79;5,77;3,41
"31791";0,42;"Premium";"E";"SI1";62,7;59;773;4,78;4,79;3
"4623";0,91;"Ideal";"E";"SI1";60,7;56;3665;6,26;6,22;3,79
"53799";0,72;"Ideal";"D";"SI1";61,6;55;2731;5,75;5,8;3,56
"35823";0,31;"Ideal";"F";"IF";60,9;56;914;4,37;4,4;2,67
"23944";2,03;"Premium";"J";"SI2";61,7;61;12078;8,18;8,04;5
"15167";1,44;"Ideal";"G";"I1";63,2;55;6096;7,21;7,18;4,54
