"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"42220";0,42;"Ideal";"G";"IF";62;53;1289;4,83;4,85;3
"47446";0,59;"Very Good";"E";"VS2";61,7;60;1857;5,36;5,4;3,32
"35495";0,41;"Good";"F";"SI1";63,7;58;904;4,74;4,71;3,01
"36360";0,4;"Ideal";"I";"VVS2";62,2;55;939;4,72;4,76;2,95
"7968";1,16;"Very Good";"J";"VS2";63,7;56;4323;6,63;6,68;4,24
"30103";0,32;"Very Good";"H";"VS1";63,1;57;720;4,37;4,34;2,75
"4880";0,9;"Very Good";"E";"SI2";62,2;54;3715;6,13;6,21;3,84
"35514";0,4;"Ideal";"H";"VVS2";61,4;55,7;905;4,72;4,77;2,92
"41109";0,59;"Ideal";"F";"SI2";61,7;54;1195;5,38;5,44;3,34
"31217";0,32;"Ideal";"D";"SI1";62,6;55;756;4,39;4,36;2,74
"18031";0,35;"Ideal";"I";"VVS2";62,3;57;614;4,49;4,53;2,81
"14818";1;"Very Good";"G";"VS2";63,5;59;5967;6,33;6,23;3,99
"25181";1,7;"Premium";"F";"SI1";62,3;58;13766;7,63;7,59;4,74
"51176";0,73;"Premium";"F";"SI1";61,6;62;2346;5,76;5,71;3,53
"390";0,7;"Very Good";"F";"VS2";61,7;58;2812;5,63;5,69;3,49
"5031";1,01;"Premium";"I";"SI2";61,7;60;3749;6,34;6,4;3,93
"51884";0,8;"Premium";"G";"SI2";61,8;58;2429;5,92;5,98;3,68
"9147";1,11;"Ideal";"H";"SI2";63,5;60;4538;6,58;6,49;4,15
"30234";0,33;"Ideal";"E";"VS2";61,9;54;723;4,42;4,47;2,75
"52169";0,7;"Very Good";"G";"VS1";62,8;57;2475;5,63;5,68;3,55
"7842";0,91;"Very Good";"D";"SI1";62,8;57;4303;6,12;6,17;3,86
"24750";1,96;"Very Good";"H";"SI2";62,7;58;13099;7,86;7,93;4,95
"33398";0,39;"Ideal";"F";"VS2";62,1;53;828;4,73;4,77;2,95
"36547";0,4;"Premium";"F";"SI1";62,5;59;945;4,71;4,67;2,93
"47814";0,55;"Ideal";"G";"VS1";61,5;56,7;1902;5,25;5,28;3,24
"46761";0,5;"Very Good";"E";"VS1";60,9;58;1801;5,07;5,11;3,1
"26395";2,19;"Very Good";"I";"SI2";60,3;60;15907;8,29;8,33;5,01
"806";0,83;"Premium";"G";"SI1";62,3;58;2863;6,01;5,97;3,73
"43876";0,52;"Ideal";"F";"VS2";61,3;56;1451;5,14;5,2;3,17
"10647";1,01;"Very Good";"H";"SI1";63,1;59;4836;6,36;6,32;4
"28720";0,31;"Premium";"E";"VS2";61,6;59;680;4,32;4,35;2,67
"6703";0,3;"Premium";"H";"SI2";60,2;62;410;4,37;4,34;2,62
"37043";0,34;"Ideal";"F";"VVS1";62;56;967;4,45;4,49;2,77
"23389";0,4;"Very Good";"J";"VS1";63;58;631;4,66;4,7;2,95
"18190";1,05;"Ideal";"F";"VS1";60,4;56;7373;6,61;6,63;4
"8323";1,13;"Very Good";"J";"SI1";62,9;57,7;4391;6,6;6,64;4,16
"33102";0,32;"Very Good";"E";"VVS2";61,6;54;816;4,43;4,46;2,74
"8312";1;"Premium";"H";"SI1";59;60;4389;6,52;6,56;3,86
"28130";0,29;"Very Good";"F";"VVS2";60,1;58;664;4,32;4,37;2,61
"726";0,34;"Good";"E";"SI1";63,5;55;556;4,44;4,47;2,83
"24901";1,58;"Premium";"D";"SI1";59;59;13329;7,68;7,63;4,52
"30452";0,3;"Ideal";"F";"VS1";61,3;55;731;4,36;4,32;2,66
"29655";0,35;"Ideal";"F";"VS2";62,1;57;706;4,53;4,55;2,82
"44898";0,5;"Very Good";"E";"VS2";63,2;57;1629;5,06;5,03;3,19
"41961";0,23;"Very Good";"E";"VVS2";64,1;58;505;3,85;3,89;2,48
"23871";1,77;"Premium";"F";"SI1";60,3;59;11965;7,94;7,87;4,77
"38552";0,5;"Very Good";"J";"VS1";61,4;57,8;1034;5,09;5,14;3,15
"51303";0,31;"Very Good";"H";"VS1";62,8;58;544;4,29;4,31;2,7
"43555";0,52;"Ideal";"D";"SI1";61,2;57;1429;5,18;5,22;3,18
"35611";0,3;"Ideal";"H";"VS2";60,7;57;473;4,33;4,37;2,64
"43949";0,31;"Ideal";"E";"SI1";61,6;54;516;4,39;4,41;2,71
"23950";2,01;"Very Good";"J";"SI1";62,2;59;12084;7,93;8,01;4,96
"4619";0,91;"Very Good";"I";"VS2";61;57;3664;6,2;6,26;3,8
"12064";1,08;"Ideal";"H";"SI1";59,7;60;5154;6,71;6,69;4
"12233";1,02;"Good";"D";"SI1";57,2;54;5198;6,66;6,62;3,8
"976";0,82;"Very Good";"G";"SI1";63,4;55;2893;6;5,93;3,78
"9069";1,01;"Ideal";"I";"SI1";62,3;59;4518;6,41;6,37;3,98
"47488";0,72;"Ideal";"J";"SI1";61,8;54;1864;5,76;5,8;3,57
"12200";1,21;"Very Good";"I";"SI1";61,2;62;5190;6,81;6,84;4,18
"29760";0,42;"Premium";"I";"SI2";61,5;59;709;4,84;4,78;2,96
"39093";0,41;"Premium";"I";"VVS2";59,9;58;1061;4,87;4,81;2,9
"43899";0,27;"Ideal";"H";"VS2";60,5;57;509;4,19;4,17;2,53
"21223";1,21;"Premium";"G";"VVS2";59,6;60;9370;6,89;6,91;4,11
