"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"43231";0,4;"Ideal";"E";"VVS1";62,4;57;1397;4,72;4,67;2,93
"19742";1,27;"Very Good";"D";"SI1";62,5;58;8312;6,87;6,92;4,31
"33027";0,3;"Ideal";"D";"VVS2";61,6;57;814;4,31;4,32;2,66
"45382";0,5;"Premium";"F";"VS1";62,9;58;1666;5,09;5,05;3,19
"27803";0,37;"Ideal";"G";"VS2";61,3;57;649;4,6;4,64;2,83
"45474";0,5;"Premium";"E";"VS2";62,8;60;1676;5,08;5,02;3,17
"540";0,7;"Ideal";"H";"VVS1";61,6;57;2827;5,69;5,74;3,52
"17545";1,01;"Good";"F";"VVS2";63,6;60;7059;6,36;6,31;4,03
"11198";1,02;"Premium";"H";"VS2";60;58;4958;6,56;6,5;3,92
"17740";1,5;"Very Good";"I";"SI1";60,2;63;7140;7,38;7,33;4,43
"39607";0,26;"Premium";"H";"VS1";62,3;59;491;4,1;4,06;2,54
"48519";0,58;"Ideal";"E";"VS2";61,9;56;1984;5,38;5,35;3,32
"4336";1,02;"Ideal";"F";"I1";61;56;3599;6,53;6,51;3,98
"15138";1,19;"Very Good";"H";"VS2";61,1;58;6086;6,81;6,83;4,17
"16573";1,01;"Premium";"G";"VS1";62,6;59;6618;6,46;6,38;4,02
"27291";2;"Good";"D";"VS2";63,7;60;17760;7,88;7,81;5
"40406";0,54;"Ideal";"G";"SI2";62,3;58;1133;5,17;5,2;3,23
"42136";0,57;"Good";"F";"SI2";61,9;57,7;1280;5,32;5,34;3,3
"28946";0,3;"Good";"G";"VVS2";63,1;56;684;4,2;4,23;2,66
"38374";0,51;"Ideal";"J";"SI1";62,5;58;1023;5,11;5,13;3,2
"39872";0,36;"Premium";"E";"VVS2";61,7;59;1102;4,56;4,52;2,8
"52780";0,7;"Very Good";"D";"SI1";63,7;60;2565;5,57;5,61;3,56
"3841";0,9;"Premium";"D";"SI2";63;58;3473;6,16;6,12;3,87
