"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"11000";0,9;"Premium";"D";"VS2";62,6;59;4914;6,17;6,14;3,85
"16085";1,49;"Fair";"H";"I1";66,9;61;6425;6,93;6,89;4,62
"50360";0,72;"Premium";"G";"SI1";60,6;62;2246;5,81;5,77;3,51
"28934";0,3;"Very Good";"H";"VVS1";62,5;59;684;4,26;4,29;2,67
"8517";0,93;"Good";"G";"VS1";63,8;59;4425;6,21;6,15;3,94
"25997";2;"Ideal";"I";"SI1";62,9;59;15218;8,08;7,95;5,05
"26405";2,4;"Premium";"J";"SI1";59,7;58;15920;8,75;8,71;5,21
"13984";1,24;"Premium";"H";"SI2";59,9;60;5694;7,02;7;4,2
"6491";0,96;"Very Good";"D";"SI2";60;60;4060;6,43;6,47;3,87
"9872";1,05;"Ideal";"I";"SI1";62,1;54;4679;6,54;6,55;4,06
"19260";1,23;"Ideal";"G";"VS2";61,5;54;7988;6,89;6,92;4,25
"37151";0,32;"Ideal";"E";"VS1";59,9;55;972;4,49;4,46;2,68
"2058";0,32;"Very Good";"E";"SI1";62,2;57;561;4,38;4,43;2,74
"27884";0,3;"Very Good";"H";"VVS1";62,8;56;655;4,26;4,28;2,68
"25274";2,2;"Good";"H";"SI2";63,6;58;13919;8,21;8,17;5,21
"17404";1,71;"Good";"F";"SI2";63,7;54;6971;7,6;7,49;4,81
"28057";0,42;"Ideal";"D";"SI2";61,1;55;660;4,82;4,86;2,96
"53775";0,79;"Good";"G";"SI1";63,6;57;2726;5,86;5,84;3,72
"33128";0,31;"Ideal";"E";"VVS2";61,7;56;816;4,33;4,36;2,68
"57";0,3;"Premium";"J";"SI2";59,3;61;405;4,43;4,38;2,61
"27668";2,01;"Ideal";"D";"SI2";62,1;56;18674;8,02;8,11;5,01
"7949";1,16;"Premium";"G";"SI2";62;59;4320;6,74;6,62;4,14
"30261";0,31;"Ideal";"E";"VVS1";59,8;60;725;4,38;4,42;2,63
"9519";1,04;"Ideal";"E";"SI1";62;57;4613;6,5;6,47;4,02
"47151";0,72;"Ideal";"J";"VS1";62,3;55;1832;5,77;5,69;3,57
"49158";0,5;"Premium";"G";"VVS1";61;60;2070;5,12;5,08;3,11
"33330";0,5;"Fair";"F";"I1";57,5;66;827;5,3;5,17;3,01
"16805";1;"Premium";"G";"VVS2";62,5;60;6702;6,43;6,34;3,99
"15393";1,04;"Very Good";"H";"VVS2";59,1;60;6166;6,6;6,66;3,92
"12584";1,07;"Ideal";"H";"SI1";61;56;5281;6,6;6,68;4,05
"30633";0,31;"Ideal";"D";"VS2";62,7;55;734;4,31;4,34;2,71
"34668";0,31;"Premium";"E";"VS2";62,7;58;872;4,33;4,31;2,71
