"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"37156";0,32;"Ideal";"D";"VS2";61;57;972;4,46;4,42;2,71
"7510";1,05;"Very Good";"G";"SI2";61,6;60;4241;6,49;6,56;4,02
"2456";0,73;"Ideal";"D";"SI1";61,9;56;3189;5,8;5,77;3,58
"52500";0,71;"Ideal";"I";"VS1";61,5;55;2525;5,73;5,78;3,54
"11411";1,01;"Premium";"H";"VS1";60,9;62;5000;6,52;6,49;3,96
"14298";1,23;"Very Good";"I";"VS2";59,7;58;5789;6,94;7,02;4,17
"11052";0,28;"Very Good";"E";"VVS2";63,6;56;596;4,13;4,17;2,64
"9869";1,03;"Ideal";"G";"SI1";62,4;57;4679;6,47;6,52;4,05
"37692";0,4;"Ideal";"F";"VVS2";60,4;56;994;4,79;4,82;2,9
"4425";0,9;"Fair";"F";"SI2";64,6;56;3613;6,01;6,07;3,9
"6964";1;"Very Good";"I";"SI1";63,1;58;4149;6,3;6,35;3,99
"12898";1,07;"Ideal";"I";"VS1";62;53;5373;6,61;6,62;4,1
"47746";0,54;"Ideal";"D";"VS2";61,8;56;1892;5,21;5,24;3,23
"51116";0,7;"Very Good";"G";"VS2";63,4;58;2338;5,63;5,57;3,55
"3369";0,27;"Very Good";"E";"SI1";61,2;57;407;4,2;4,23;2,58
"42055";0,38;"Ideal";"D";"VVS1";60,7;57;1270;4,69;4,74;2,86
"34220";0,4;"Premium";"H";"SI1";62,6;58;855;4,72;4,68;2,94
"46418";0,51;"Very Good";"G";"VVS2";60,9;56;1768;5,17;5,21;3,16
"32933";0,41;"Very Good";"I";"VVS2";61,3;60;811;4,77;4,82;2,94
"4486";0,83;"Ideal";"E";"VS2";61,8;57;3625;6,04;6,03;3,73
"3312";0,9;"Very Good";"D";"SI2";58,1;60;3371;6,24;6,26;3,63
"40136";0,41;"Ideal";"H";"VVS1";62,2;57;1115;4,78;4,74;2,96
"35332";0,32;"Ideal";"F";"VVS1";62;55;898;4,41;4,43;2,74
"5171";0,91;"Ideal";"E";"SI2";62,6;57;3772;6,13;6,18;3,85
"46209";0,51;"Ideal";"G";"VVS2";61,6;56;1750;5,12;5,14;3,16
"36900";0,41;"Very Good";"E";"VS2";62,5;56;960;4,75;4,79;2,98
"19300";1,07;"Premium";"E";"VS1";59,7;61;8015;6,69;6,64;3,98
"2240";0,78;"Ideal";"E";"SI1";62,1;58;3146;5,86;5,9;3,65
"31028";0,31;"Ideal";"F";"VS2";60,8;57;749;4,41;4,38;2,67
"31750";0,4;"Ideal";"D";"SI1";59,6;57;772;4,77;4,82;2,86
"45161";0,5;"Premium";"D";"SI1";60,7;61;1654;5,12;5,09;3,1
"22251";1,12;"Ideal";"G";"VVS2";61,5;57;10305;6,65;6,67;4,1
"5989";0,8;"Very Good";"F";"VS2";61,3;55;3954;5,93;6,01;3,66
"33238";0,33;"Ideal";"F";"VVS2";60,7;57;824;4,48;4,51;2,73
"39950";0,24;"Good";"F";"IF";65,1;58;492;3,86;3,88;2,52
"20588";1,07;"Ideal";"G";"VVS1";60,9;56;8895;6,6;6,67;4,04
"50003";0,74;"Premium";"I";"VS1";62,9;57;2193;5,79;5,76;3,63
"28075";0,3;"Very Good";"D";"VS1";59,4;60;661;4,34;4,38;2,59
"37640";0,39;"Premium";"H";"VVS1";61,5;56;990;4,73;4,7;2,9
"8978";1,01;"Good";"G";"SI1";63,8;56;4504;6,32;6,37;4,05
"30147";0,32;"Premium";"E";"SI1";60,2;60;720;4,44;4,39;2,66
"29009";0,34;"Premium";"F";"VS2";61,2;59;686;4,47;4,52;2,75
"8814";1,02;"Very Good";"H";"SI1";60,3;59;4476;6,44;6,5;3,9
"35265";0,34;"Ideal";"G";"VVS1";62,1;55;895;4,46;4,49;2,78
"33464";0,32;"Ideal";"F";"VS2";61,1;57;828;4,47;4,44;2,72
"23341";0,3;"Very Good";"H";"SI1";61,3;58;421;4,29;4,33;2,64
"38095";0,42;"Premium";"F";"VS2";60,1;61;1013;4,88;4,84;2,92
"23051";1,23;"Very Good";"G";"VVS1";61,2;55,8;11081;6,9;6,94;4,23
"5569";1;"Good";"G";"SI2";59,7;63;3860;6,43;6,5;3,86
"53214";0,7;"Ideal";"F";"SI1";61,8;54;2635;5,71;5,75;3,54
"38273";0,26;"Ideal";"I";"VS2";62;56;385;4,13;4,09;2,55
