"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"52617";0,71;"Good";"D";"SI1";64,1;56;2547;5,63;5,6;3,6
"40984";0,5;"Ideal";"E";"SI2";62,8;55;1181;5,08;5,05;3,18
"13313";1,01;"Good";"G";"VS2";62;61;5497;6,29;6,38;3,93
"1839";0,7;"Premium";"F";"VVS2";58,7;60;3062;5,8;5,75;3,39
"1732";0,32;"Very Good";"E";"SI1";60,1;60;561;4,42;4,47;2,67
"11307";1,09;"Ideal";"F";"SI2";61,2;57;4981;6,64;6,6;4,05
"31903";0,3;"Premium";"G";"VS1";62,9;58;776;4,32;4,27;2,7
"17147";1,01;"Very Good";"G";"VVS2";63;59;6843;6,34;6,41;4,01
"34225";0,4;"Premium";"D";"SI2";60;58;855;4,84;4,8;2,89
"26363";0,32;"Very Good";"F";"VS2";60,2;59;645;4,4;4,43;2,66
"48103";0,5;"Premium";"G";"VVS2";59,6;60;1935;5,18;5,15;3,08
"51162";0,71;"Ideal";"G";"SI1";61,5;57;2345;5,74;5,78;3,54
"29932";0,38;"Ideal";"H";"VS1";62,1;55,4;714;4,63;4,68;2,89
"28522";0,41;"Very Good";"E";"SI1";60;58;674;4,79;4,88;2,9
"16928";1,11;"Ideal";"I";"VS1";61,2;57;6758;6,67;6,7;4,09
"43840";0,52;"Very Good";"D";"SI1";63,2;57;1446;5,11;5,15;3,24
"48618";0,7;"Fair";"G";"SI2";61,5;66;1999;5,55;5,6;3,43
"36941";0,23;"Very Good";"D";"VVS1";63,3;57;478;3,9;3,93;2,48
"29207";0,3;"Very Good";"F";"VVS1";61,6;56;694;4,34;4,36;2,68
"4057";0,36;"Ideal";"G";"SI1";61,5;54;571;4,6;4,63;2,84
"43556";0,52;"Ideal";"D";"SI1";62,2;54;1429;5,14;5,18;3,21
"5971";0,9;"Very Good";"F";"SI1";63,4;58;3950;6,09;6,12;3,87
"11824";1,33;"Premium";"I";"SI2";59,7;59;5094;7,21;7,15;4,29
"28787";0,37;"Premium";"D";"SI1";61,9;59;681;4,62;4,65;2,87
"2092";0,71;"Very Good";"G";"VVS2";61,2;58;3113;5,68;5,72;3,49
"40817";0,38;"Ideal";"D";"VS1";62,4;56;1170;4,68;4,64;2,91
"8833";1,02;"Good";"I";"VS1";63,7;58;4478;6,33;6,26;4,01
"4986";1,19;"Very Good";"G";"SI2";63,4;56;3739;6,69;6,56;4,2
"38435";0,38;"Ideal";"F";"VS2";62;56;1026;4,66;4,63;2,88
"25558";1,5;"Premium";"E";"VS2";59,5;58;14386;7,53;7,46;4,46
"16751";1,01;"Premium";"G";"VVS2";58,5;59;6670;6,66;6,6;3,88
"43629";0,43;"Very Good";"E";"VVS1";60,3;58;1433;4,86;4,93;2,95
"9143";1,12;"Very Good";"H";"SI2";62,4;55;4538;6,63;6,68;4,15
"20803";1,62;"Very Good";"D";"SI2";61,2;61;9034;7,53;7,6;4,63
"25681";0,31;"Ideal";"F";"VS1";61,5;54;642;4,36;4,39;2,69
"45066";0,51;"Premium";"D";"SI1";61,9;60;1642;5,15;5,12;3,18
"11284";1,05;"Premium";"G";"SI1";60,3;57;4974;6,64;6,59;3,99
"27710";0,32;"Ideal";"H";"VS2";62,2;57;648;4,38;4,36;2,72
"35460";0,43;"Premium";"D";"VS2";59,7;59;901;4,89;4,93;2,93
"44457";0,5;"Very Good";"G";"VS1";62,9;55;1592;5,06;5,09;3,19
"51591";0,73;"Premium";"I";"VS1";61,2;59;2393;5,84;5,82;3,57
"41393";0,42;"Premium";"F";"VVS2";60,3;59;1221;4,86;4,83;2,92
"1355";0,7;"Good";"E";"VS1";63,6;58;2964;5,61;5,56;3,55
"14187";1,01;"Good";"G";"VS2";58,9;61;5756;6,46;6,55;3,83
"158";0,73;"Premium";"G";"VS2";60,7;58;2770;5,87;5,82;3,55
"2635";0,71;"Ideal";"H";"VS1";61,8;55;3229;5,72;5,77;3,55
"52100";0,74;"Ideal";"I";"VS2";61,5;57;2459;5,81;5,86;3,59
"16348";1,08;"Ideal";"D";"SI1";62,7;57;6539;6,52;6,56;4,1
"36563";0,36;"Ideal";"G";"VVS1";62,1;56;945;4,6;4,58;2,85
"41409";0,49;"Premium";"G";"VS2";61;59;1225;5,13;5,06;3,11
"543";1,01;"Premium";"H";"SI2";61,6;61;2828;6,39;6,31;3,91
"38318";0,41;"Ideal";"D";"VS1";62,6;55;1019;4,75;4,77;2,98
"14253";1,22;"Ideal";"H";"VS1";62,7;55;5773;6,82;6,73;4,25
"4307";0,82;"Very Good";"D";"SI1";61,3;56;3593;6,02;6,06;3,7
"48634";0,3;"Very Good";"G";"SI1";63,2;55;536;4,29;4,26;2,7
"3821";0,73;"Ideal";"E";"VS2";61,7;57;3470;5,75;5,78;3,55
"32348";0,3;"Very Good";"E";"VVS2";61,9;59;789;4,27;4,32;2,66
"2126";0,9;"Very Good";"I";"SI1";63,5;59;3121;6,1;6,05;3,86
"52430";0,7;"Premium";"I";"VVS1";61,2;59;2513;5,65;5,69;3,47
"41817";0,43;"Ideal";"F";"VVS2";61,9;56;1250;4,84;4,82;2,99
"3104";1,06;"Ideal";"G";"SI2";61;56;3321;6,62;6,56;4,02
"18687";1,02;"Premium";"D";"VS2";62,5;58;7643;6,4;6,37;3,99
"21797";1,11;"Ideal";"D";"VS1";61,9;54;9870;6,63;6,68;4,12
"19235";1,5;"Fair";"G";"SI2";64,7;55;7972;7,16;7,13;4,62
"13997";1,19;"Very Good";"H";"SI1";63,3;55;5698;6,76;6,69;4,26
"48906";0,51;"Very Good";"F";"VVS2";60,8;56;2041;5,17;5,2;3,15
"19446";1,53;"Very Good";"G";"SI2";61,1;58;8095;7,38;7,41;4,52
"13490";1,16;"Very Good";"H";"VS2";63;57;5537;6,64;6,66;4,19
"53842";0,8;"Very Good";"H";"SI1";63,8;56;2739;5,85;5,91;3,75
"17877";1;"Very Good";"G";"VVS2";60,7;56;7215;6,5;6,51;3,95
"44232";0,59;"Premium";"D";"SI2";61,2;60;1572;5,42;5,37;3,3
"5954";0,7;"Ideal";"G";"IF";61,3;56;3949;5,72;5,73;3,51
"31113";0,3;"Very Good";"D";"VVS2";63;56;754;4,29;4,31;2,71
"36796";0,34;"Ideal";"E";"VS2";62,5;55;956;4,5;4,46;2,8
"17385";0,34;"Good";"E";"SI2";63,7;55;612;4,46;4,43;2,83
"24483";1,71;"Good";"I";"VS1";63,7;58;12755;7,58;7,54;4,81
"826";0,71;"Ideal";"E";"VS1";62,2;55;2866;5,74;5,7;3,56
