"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"14863";1,44;"Good";"G";"I1";63,2;54,8;5987;7,18;7,21;4,54
"22218";1,55;"Ideal";"D";"SI2";61,1;56;10275;7,45;7,48;4,56
"46770";0,52;"Ideal";"D";"VS2";61,9;55;1802;5,19;5,21;3,22
"49672";0,7;"Good";"I";"SI1";63,6;61;2142;5,63;5,59;3,57
"4513";1,02;"Fair";"F";"SI2";66,6;58;3633;6,21;6,14;4,11
"3961";1,01;"Very Good";"G";"SI2";63,1;55;3507;6,36;6,31;4
"15825";1,01;"Good";"F";"VS2";60,6;62;6332;6,52;6,49;3,94
"44054";0,55;"Ideal";"J";"VS1";62,3;56;1550;5,26;5,24;3,27
"4955";1,01;"Premium";"J";"SI2";61,2;59;3733;6,43;6,37;3,92
"27729";2,03;"Ideal";"G";"SI1";60;55,8;18757;8,17;8,3;4,95
"5863";0,88;"Premium";"F";"VS1";60,7;55;3921;6,28;6,22;3,79
"53719";0,72;"Premium";"G";"VVS2";61,6;58;2720;5,78;5,81;3,57
"1328";0,7;"Good";"D";"VS2";63,4;57;2960;5,6;5,67;3,57
"5227";0,73;"Ideal";"H";"IF";62,3;55;3785;5,77;5,79;3,6
"48874";0,61;"Very Good";"E";"VS2";60;57;2036;5,52;5,55;3,32
"53849";0,82;"Ideal";"J";"VS2";61,6;56;2741;6;6,04;3,71
"30586";0,31;"Ideal";"D";"VS2";61,6;55;734;4,36;4,37;2,69
"52535";0,72;"Premium";"F";"VS2";60,8;58;2530;5,78;5,74;3,5
"51273";0,52;"Ideal";"F";"VVS2";60,8;55;2359;5,21;5,25;3,19
"31295";0,32;"Very Good";"D";"VS2";62,5;57;758;4,34;4,39;2,73
"30383";0,34;"Very Good";"F";"VS2";62,5;57,5;730;4,4;4,45;2,77
"51550";0,52;"Ideal";"G";"VVS1";60,6;57;2387;5,21;5,26;3,17
"52049";0,8;"Very Good";"G";"SI2";63,1;59;2451;5,85;5,78;3,67
"1860";0,8;"Ideal";"F";"SI2";62,5;56;3066;5,94;5,99;3,73
"24229";2,01;"Very Good";"H";"SI2";62,2;63;12423;8,01;7,93;4,96
"7446";0,92;"Very Good";"E";"SI1";60,7;59;4232;6,25;6,28;3,8
"30914";0,34;"Premium";"E";"VS2";60,9;60;745;4,49;4,51;2,74
"44522";0,51;"Very Good";"F";"VS2";60,6;60;1601;5,18;5,22;3,15
"41315";0,45;"Ideal";"G";"VVS2";61,2;56;1213;4,96;4,91;3,02
"48477";0,58;"Very Good";"H";"VVS1";63,3;55;1979;5,27;5,31;3,35
"14779";1,2;"Premium";"D";"SI2";61,4;60;5947;6,85;6,79;4,19
"47922";0,6;"Premium";"E";"VS2";62,7;58;1915;5,37;5,34;3,36
"18711";0,27;"Very Good";"D";"VVS2";59,9;59;620;4,23;4,28;2,55
"51504";0,72;"Ideal";"G";"VS2";61,7;57;2383;5,77;5,8;3,57
"51352";0,71;"Premium";"F";"SI2";60,6;58;2363;5,77;5,72;3,48
"7903";1;"Ideal";"H";"SI2";61,4;56;4312;6,46;6,41;3,95
"18251";1,17;"Ideal";"G";"VS2";62;56;7413;6,71;6,74;4,17
"22244";1,08;"Ideal";"E";"VVS2";62,5;57;10300;6,52;6,57;4,09
"43296";0,52;"Ideal";"H";"VS2";61,3;55;1401;5,2;5,24;3,2
"42845";0,41;"Ideal";"F";"VVS1";61,7;57;1356;4,8;4,77;2,95
"9094";1,2;"Premium";"G";"SI2";61,8;60;4524;6,85;6,78;4,21
"5991";0,91;"Ideal";"I";"VS1";62,4;57;3954;6,17;6,21;3,86
