"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"8420";1,21;"Premium";"I";"SI1";61;56;4404;6,91;6,87;4,2
"21783";2,05;"Premium";"I";"SI2";62;58;9850;8,13;8,08;5,02
"40661";0,38;"Ideal";"E";"VVS1";62,3;56;1154;4,64;4,67;2,9
"15766";1,2;"Ideal";"I";"VS2";61,1;58;6303;6,83;6,86;4,18
"39156";0,36;"Ideal";"F";"IF";61,4;56;1063;4,57;4,61;2,82
"28430";0,3;"Ideal";"D";"VS2";61,5;58;670;4,27;4,31;2,64
"47969";0,52;"Ideal";"D";"VS2";61,8;55;1919;5,19;5,16;3,2
"6130";1,17;"Premium";"F";"I1";62,2;58;3984;6,76;6,72;4,19
"31929";0,3;"Premium";"G";"VS1";62,4;58;776;4,24;4,22;2,64
"11912";1,15;"Premium";"I";"SI2";61,3;57,3;5123;6,71;6,78;4,13
"46264";0,57;"Ideal";"D";"SI1";62,4;56;1754;5,29;5,32;3,31
"34675";0,39;"Very Good";"G";"VVS1";60,3;57;873;4,74;4,78;2,87
"48675";0,71;"Very Good";"I";"SI2";60,4;59;2003;5,76;5,79;3,49
"29133";0,33;"Very Good";"G";"VVS2";61,9;56;692;4,46;4,49;2,77
"42761";0,5;"Very Good";"F";"VS2";63,4;57;1345;5,01;4,96;3,16
"15569";1,01;"Premium";"F";"VS2";62,3;58;6244;6,34;6,4;3,97
"16992";1,01;"Ideal";"E";"VS2";61,9;55;6787;6,44;6,38;3,97
"495";0,73;"Ideal";"F";"SI1";62,1;55;2822;5,75;5,78;3,58
"46022";0,53;"Very Good";"G";"VS1";63,4;56;1727;5,15;5,1;3,25
"43411";0,53;"Ideal";"D";"SI2";61,9;55;1412;5,24;5,19;3,23
"29525";0,38;"Ideal";"I";"VS1";61,7;55,4;703;4,67;4,7;2,89
"5414";0,76;"Ideal";"F";"VS1";61,9;55;3820;5,88;5,84;3,63
"35936";0,38;"Ideal";"E";"VS1";61,4;56;920;4,66;4,69;2,87
"20655";1,01;"Good";"D";"VVS2";63,7;57;8943;6,29;6,36;4,03
"43986";0,26;"Ideal";"G";"SI1";62;55;394;4,08;4,11;2,54
"27142";2,02;"Very Good";"I";"SI1";60,4;58;17357;8,2;8,16;4,94
"31124";0,43;"Very Good";"G";"SI1";60,4;58;754;4,87;4,9;2,95
"32289";0,28;"Ideal";"F";"SI1";62,3;54;453;4,21;4,23;2,63
"12683";1,27;"Ideal";"F";"SI2";62;55;5308;6,9;6,95;4,3
"32427";0,4;"Ideal";"G";"VS2";62,5;54;792;4,72;4,75;2,96
"14757";1,01;"Premium";"D";"SI1";61,6;58;5939;6,47;6,42;3,97
"24735";1,53;"Premium";"G";"VS2";59,4;59;13077;7,55;7,51;4,47
"29479";0,4;"Premium";"G";"SI1";61,4;60;702;4,67;4,71;2,88
"15329";1,09;"Premium";"G";"VS2";60,6;62;6153;6,68;6,58;4,02
"19308";1,21;"Ideal";"G";"VS1";62,5;55;8020;6,79;6,8;4,25
"38530";0,34;"Ideal";"E";"VS1";61,2;57;1033;4,51;4,45;2,74
"43275";0,3;"Very Good";"I";"SI1";63,5;57;506;4,26;4,24;2,7
"4318";0,9;"Good";"E";"SI2";61,6;61;3595;6,12;6,16;3,78
"44195";0,51;"Premium";"D";"SI1";60,1;60;1569;5,14;5,18;3,1
"37856";0,44;"Ideal";"E";"VS2";61,5;56;1003;4,9;4,92;3,02
"28433";0,3;"Ideal";"D";"VS2";61,6;56;670;4,31;4,36;2,67
"10050";0,31;"Very Good";"I";"SI1";62,3;58;418;4,35;4,38;2,72
"19991";1,01;"Ideal";"F";"VVS2";61;57;8532;6,46;6,52;3,96
"28167";0,32;"Ideal";"G";"VS1";62;55;665;4,43;4,44;2,75
"28685";0,3;"Good";"G";"VVS1";64;57;678;4,23;4,27;2,72
"50151";0,71;"Good";"D";"SI2";64,3;56;2215;5,64;5,59;3,61
"7406";0,33;"Good";"E";"SI1";63,3;56;579;4,41;4,43;2,8
"7488";1,02;"Premium";"F";"SI2";62;59;4238;6,42;6,33;3,95
"6456";0,91;"Premium";"D";"SI2";61,5;56;4051;6,27;6,22;3,84
"5491";0,9;"Very Good";"G";"SI2";59,8;61;3842;6,32;6,28;3,77
"24687";1,75;"Good";"I";"VS1";58,3;59;13047;7,92;7,97;4,63
"27951";0,3;"Very Good";"G";"SI1";61;58;432;4,3;4,32;2,63
"34752";0,41;"Ideal";"H";"SI1";62,9;55;876;4,82;4,75;3,01
"24790";1,51;"Ideal";"D";"SI1";62;56;13162;7,35;7,39;4,57
"13581";1,21;"Premium";"I";"SI1";60,6;56;5556;6,97;6,89;4,2
"6695";0,31;"Ideal";"G";"SI2";61,7;56;408;4,34;4,38;2,69
"33936";0,33;"Premium";"I";"VS2";61,1;59;463;4,4;4,44;2,7
"23081";2;"Premium";"H";"SI2";61,4;59;11108;8,07;8;4,93
"3224";0,94;"Very Good";"G";"SI2";62,3;59;3351;6,2;6,26;3,88
"44217";0,55;"Ideal";"D";"SI1";62,1;56;1571;5,21;5,25;3,25
"10935";0,9;"Very Good";"F";"VS1";62,1;58;4898;6,15;6,19;3,83
"43816";0,51;"Premium";"E";"SI1";61;58;1443;5,13;5,1;3,12
"20974";1,18;"Premium";"G";"VVS2";58,2;62;9188;6,92;6,89;4,02
"13123";1,01;"Fair";"D";"SI1";64,7;57;5430;6,33;6,25;4,07
"28096";0,31;"Premium";"F";"SI1";60,7;58;663;4,38;4,35;2,65
"32691";0,31;"Very Good";"G";"VS1";63,1;59;802;4,29;4,27;2,7
"30432";0,32;"Ideal";"G";"VVS2";62,1;57;730;4,4;4,42;2,74
"25898";1,51;"Premium";"E";"VS2";60,1;58;15025;7,57;7,51;4,53
"14743";1,21;"Ideal";"H";"SI1";62;56;5936;6,86;6,81;4,24
"35619";0,37;"Good";"I";"VS2";64;56;473;4,58;4,45;2,89
"33832";0,42;"Ideal";"F";"SI1";60,8;54;843;4,83;4,94;2,97
"13162";1,01;"Very Good";"D";"SI1";61,6;60;5443;6,43;6,47;3,97
"22620";1,5;"Good";"G";"VS2";63,7;57;10669;7,29;7,25;4,63
"6649";0,9;"Very Good";"E";"SI1";63,1;61;4092;6,18;6,14;3,89
"19699";0,36;"Premium";"I";"SI1";60,4;60;624;4,62;4,58;2,78
"19146";1,52;"Premium";"H";"SI2";62;58;7906;7,37;7,34;4,56
"30725";0,41;"Very Good";"D";"SI1";59,2;62;738;4,82;4,85;2,86
"36427";0,31;"Ideal";"D";"VS2";61,2;55;942;4,39;4,37;2,68
"10565";1;"Premium";"G";"SI1";60,8;58;4816;6,48;6,45;3,93
"26834";2,01;"Ideal";"H";"SI1";65,1;56;16733;7,91;7,84;5,12
"12884";1,22;"Premium";"I";"SI1";62,1;59;5368;6,8;6,86;4,24
"7574";0,9;"Good";"F";"VS2";59,8;61;4253;6,18;6,22;3,71
"31414";0,3;"Ideal";"G";"VVS1";62;58;764;4,28;4,3;2,66
"50564";0,79;"Ideal";"I";"SI2";62,1;56;2277;5,92;5,97;3,69
"48512";0,54;"Ideal";"H";"VVS2";60,9;57;1983;5,26;5,22;3,19
"16312";1,01;"Premium";"G";"VS1";59,8;59;6529;6,55;6,5;3,9
"39161";0,35;"Ideal";"E";"VS1";61,2;56;1063;4,55;4,53;2,78
"18802";1,59;"Premium";"J";"SI1";62,5;60;7695;7,42;7,46;4,65
