"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"51383";0,71;"Very Good";"H";"VS2";61,8;58;2368;5,66;5,7;3,51
"47401";0,53;"Ideal";"H";"VS1";60,8;57;1848;5,24;5,29;3,2
"16826";1,21;"Premium";"H";"VS2";61,5;58;6710;6,82;6,78;4,18
"49334";0,79;"Good";"I";"SI1";63,9;55;2095;5,85;5,8;3,72
"46383";0,54;"Ideal";"D";"VS2";60,9;56;1763;5,3;5,27;3,22
"50304";0,32;"Very Good";"G";"VS2";62,3;55;544;4,38;4,41;2,73
"27349";2,2;"Premium";"I";"VS2";58,9;60;17905;8,63;8,52;5,05
"23474";2,03;"Ideal";"I";"SI1";62,9;55;11472;8,11;8,04;5,08
"13061";0,93;"Ideal";"E";"VS2";62,4;56;5411;6,26;6,3;3,92
"52242";0,91;"Premium";"E";"I1";59,6;59;2486;6,32;6,29;3,76
"2608";0,9;"Very Good";"I";"SI1";60,5;58;3220;6,22;6,27;3,78
"47837";0,64;"Good";"G";"VS2";64,1;55,3;1906;5,43;5,45;3,49
"33008";0,4;"Fair";"E";"VS2";64,7;58;813;4,63;4,67;3,01
"5686";1,01;"Fair";"J";"VS2";59,6;62;3886;6,54;6,49;3,88
"51153";0,9;"Good";"G";"I1";63,6;61;2344;6,07;6,03;3,85
"41804";0,5;"Very Good";"F";"SI1";62,3;60;1250;5,07;5,11;3,17
"37832";0,33;"Ideal";"D";"VS2";61,8;56;1002;4,44;4,4;2,73
"1890";0,72;"Ideal";"H";"VVS1";62,2;57;3075;5,72;5,75;3,57
"44936";0,56;"Ideal";"G";"SI1";61,5;56;1633;5,31;5,32;3,27
"31094";0,33;"Ideal";"G";"VVS2";62,7;55;752;4,41;4,46;2,78
"19935";1,22;"Ideal";"G";"VS2";59,9;56;8485;7,01;6,97;4,19
"39938";0,24;"Very Good";"E";"VVS1";63,5;57;492;3,94;3,96;2,51
"30665";0,4;"Very Good";"E";"SI1";62;55;737;4,68;4,74;2,92
"43928";0,3;"Ideal";"H";"SI1";62,2;53;514;4,29;4,32;2,68
"20294";2,16;"Ideal";"H";"I1";62,2;56;8709;8,31;8,26;5,15
"49899";0,65;"Very Good";"G";"VVS2";61,3;59;2178;5,51;5,61;3,41
"48260";1;"Fair";"G";"I1";67,3;57;1954;6,26;6,12;4,18
"21253";1,52;"Ideal";"E";"SI2";60,1;57;9405;7,49;7,53;4,51
"40930";0,3;"Ideal";"E";"SI1";62,3;56;499;4,29;4,32;2,68
"41699";0,45;"Good";"E";"VS1";61,7;63;1241;4,88;4,91;3,02
"51002";0,73;"Very Good";"F";"SI1";59,3;61;2326;5,82;5,85;3,46
"17866";1,04;"Ideal";"E";"SI1";61,8;56;7208;6,49;6,53;4,02
"48784";0,59;"Very Good";"E";"VS1";60;56;2021;5,46;5,5;3,29
"43616";0,34;"Good";"G";"SI1";63,9;58;507;4,4;4,43;2,82
"21355";1,51;"Premium";"I";"VVS2";62,1;58;9498;7,32;7,29;4,54
"10129";1,06;"Premium";"F";"SI2";62,5;58;4719;6,54;6,41;4,05
"44627";0,57;"Premium";"G";"VS2";59,7;59;1608;5,37;5,41;3,22
"49196";0,55;"Ideal";"G";"VVS1";61,2;56;2077;5,27;5,3;3,24
"37999";0,43;"Ideal";"G";"VS1";61,3;57;1008;4,88;4,85;2,98
"38366";0,6;"Very Good";"J";"SI2";62,9;60;1022;5,34;5,38;3,37
"49995";0,58;"Premium";"E";"VS1";61,8;55;2192;5,39;5,35;3,32
"34529";0,3;"Premium";"F";"VVS1";61,8;59;868;4,26;4,29;2,64
"3293";0,95;"Very Good";"J";"VS1";62,4;57;3365;6,25;6,29;3,91
"40215";0,34;"Premium";"G";"VVS1";61,5;59;1122;4,5;4,47;2,76
"8117";0,93;"Very Good";"H";"VS2";62,8;59;4351;6,13;6,16;3,86
"31149";0,41;"Good";"F";"SI1";63,2;59;755;4,68;4,72;2,97
"12011";1,13;"Ideal";"I";"SI1";61,9;57;5149;6,68;6,66;4,13
"47777";0,7;"Very Good";"J";"VS2";58,2;60;1896;5,86;5,9;3,42
"8546";1,01;"Very Good";"H";"SI1";61,8;61;4432;6,4;6,47;3,98
"52925";0,71;"Ideal";"H";"VS1";60,9;58;2590;5,74;5,79;3,51
"37469";0,42;"Ideal";"G";"VS1";62;55;984;4,83;4,78;2,98
"29983";0,43;"Ideal";"I";"VS2";62;55;716;4,84;4,87;3,01
"53470";0,71;"Ideal";"E";"SI1";61,7;56;2680;5,69;5,72;3,52
"22032";0,34;"Very Good";"H";"SI1";63,3;56;628;4,46;4,45;2,82
"40753";0,4;"Premium";"F";"VVS2";60,8;59;1163;4,76;4,72;2,88
"7604";0,92;"Ideal";"E";"SI1";61,4;54,6;4258;6,25;6,29;3,85
"47039";0,55;"Premium";"D";"SI1";61;58;1819;5,29;5,27;3,22
"30380";0,3;"Very Good";"F";"VVS2";59,9;56;730;4,38;4,44;2,64
"30836";0,33;"Premium";"H";"VS1";59,2;58;743;4,55;4,5;2,68
"7635";1;"Good";"E";"SI2";63,7;61;4265;6,27;6,2;3,97
"23664";1,57;"Premium";"G";"VS2";62,7;60;11711;7,46;7,38;4,65
